,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,fare_zscore,Family Size,Age Group,Normalized_Fare,Standardized_Fare,Normalized_Age,Standardized_Age,IsAlone
174,175,0,1,male,56.0,0,0,30.6958,C,-0.030371322596999754,1,Adult,0.16588500642196471,0.07663297676161425,0.6984166876099522,2.0460090912354123,1
175,176,0,3,male,18.0,1,1,7.8542,S,-0.4902797934380587,3,Child,0.023883118998447035,-0.6813774849451906,0.22090977632570996,-0.8726457215881294,0
176,177,0,3,male,28.0,3,1,25.4667,S,-0.13565761536436197,5,Adult,0.13337668522177223,-0.0968974460332448,0.3465694898215632,-0.10457866558193422,0
177,178,0,1,female,50.0,0,0,28.7125,C,-0.07030444769415023,1,Adult,0.15355520713789256,0.010816127298218257,0.6230208595124404,1.5851688576316951,1
178,179,0,2,male,30.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.37170143252073384,0.04903474561930482,1
179,180,0,3,male,36.0,0,0,59.96495909090909,S,-0.6484216535389205,1,Adult,0.34784580751332,1.0479453540149557,0.4470972606182458,0.5098749792230219,1
180,181,0,3,female,28.0,8,2,69.55,S,0.7519458402879414,11,Adult,0.4074341857408758,1.3660299577633188,0.3465694898215632,-0.10457866558193422,0
181,182,0,2,male,28.0,0,0,15.05,C,-0.34539461138084326,1,Adult,0.068618040436619,-0.4425810923829433,0.3465694898215632,-0.10457866558193422,1
182,183,0,3,male,9.0,4,2,31.3875,S,-0.016444159470040135,7,Child,0.17018517390282625,0.09958740361273666,0.10781603417944208,-1.563906071993705,0
183,184,1,2,male,1.0,2,1,39.0,S,0.13683114673782454,4,Child,0.2175106400703245,0.35221220396573527,0.007288263382759489,-2.1783597167986612,0
184,185,1,3,female,4.0,0,2,22.025,S,-0.20495516825442542,3,Child,0.11198029022555828,-0.21111206348807768,0.04498617743151546,-1.9479395999968028,0
185,186,0,1,male,28.0,0,0,50.0,S,0.3583127057902398,1,Adult,0.2858955501317342,0.7172529663805772,0.3465694898215632,-0.10457866558193422,1
186,187,1,3,female,28.0,1,0,15.5,Q,-0.3363340021468808,2,Adult,0.07141560493913121,-0.4276476066477907,0.3465694898215632,-0.10457866558193422,0
187,188,1,1,male,45.0,0,0,26.55,S,-0.11384570873513637,1,Adult,0.14011135550082,-0.060947568040154006,0.5601910027645137,1.2011353296285976,1
188,189,0,3,male,40.0,1,1,15.5,Q,-0.3363340021468808,3,Adult,0.07141560493913121,-0.4276476066477907,0.4973611460165871,0.8171018016255001,0
189,190,0,3,male,36.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.4470972606182458,0.5098749792230219,1
190,191,1,2,female,32.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.39683337521990447,0.20264815682054385,1
191,192,0,2,male,19.0,0,0,13.0,S,-0.3866707201133388,1,Child,0.05587357992517447,-0.5106114162875275,0.23347574767529528,-0.79583901598751,1
192,193,1,3,female,19.0,1,0,7.8542,S,-0.4902797934380587,2,Child,0.023883118998447035,-0.6813774849451906,0.23347574767529528,-0.79583901598751,0
193,194,1,2,male,3.0,1,1,26.0,S,-0.12491978668775715,3,Child,0.1366921099977495,-0.07919960616089612,0.032420206081930136,-2.0247463055974224,0
194,195,1,1,female,44.0,0,0,27.7208,C,-0.09027201697708476,1,Adult,0.1473899966553562,-0.02209395670967247,0.5476250314149284,1.1243286240279782,1
195,196,1,1,female,58.0,0,0,146.5208,C,2.301728820789,1,Adult,0.8859470253185805,3.9203462773706206,0.7235486303091229,2.1996225024366516,1
196,197,0,3,male,28.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,1
197,198,0,3,male,42.0,0,1,8.4042,S,-0.47920571548543794,2,Adult,0.027302364501517514,-0.6631254468244485,0.5224930887157577,0.970715212826739,0
198,199,1,3,female,28.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,1
199,200,0,2,female,24.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.2963056044232219,-0.4118054879844123,1
200,201,0,3,male,28.0,0,0,9.5,S,-0.45714212526638004,1,Adult,0.034114744905635035,-0.626760749783159,0.3465694898215632,-0.10457866558193422,1
201,202,0,3,male,28.0,8,2,69.55,S,0.7519458402879414,11,Adult,0.4074341857408758,1.3660299577633188,0.3465694898215632,-0.10457866558193422,0
202,203,0,3,male,34.0,0,0,6.4958,S,-0.5176307525123133,1,Adult,0.015438204286863504,-0.726456700551038,0.42196531791907516,0.3562615680217829,1
203,204,0,3,male,45.5,0,0,7.225,C,-0.5029485386158568,1,Adult,0.019971502142934403,-0.7022578165553195,0.5664739884393063,1.2395386824289074,1
204,205,1,3,male,18.0,0,0,8.05,S,-0.4863374216869257,1,Child,0.025100370397540133,-0.6748797593742063,0.22090977632570996,-0.8726457215881294,1
205,206,0,3,female,2.0,0,1,10.4625,S,-0.43776248884929375,2,Child,0.040098424536008384,-0.5948196830718604,0.01985423473234481,-2.1015530111980416,0
206,207,0,3,male,32.0,1,0,15.85,S,-0.32928686163157667,2,Adult,0.07359148844108514,-0.4160326732982276,0.39683337521990447,0.20264815682054385,0
207,208,1,3,male,26.0,0,0,18.7875,C,-0.2701412180209885,1,Adult,0.09185336783248432,-0.31855019697153675,0.32143754712239253,-0.25819207678317324,1
208,209,1,3,female,16.0,0,0,7.75,Q,-0.49237782784290063,1,Child,0.02323532739586532,-0.6848354165309748,0.19577783362653933,-1.0262591327893684,1
209,210,1,1,male,40.0,0,0,31.0,C,-0.024246350754841113,1,Adult,0.16777616002566298,0.08672801311857747,0.4973611460165871,0.8171018016255001,1
210,211,0,3,male,24.0,0,0,7.05,S,-0.5064721088735089,1,Adult,0.018883560391957432,-0.7080652832301011,0.2963056044232219,-0.4118054879844123,1
211,212,1,2,female,35.0,0,0,21.0,S,-0.22559322262067316,1,Adult,0.10560805996983604,-0.24512722544036974,0.43453128926866047,0.4330682736224024,1
212,213,0,3,male,22.0,0,0,7.25,S,-0.5024451714361923,1,Adult,0.02012692239307397,-0.7014281784589221,0.2711736617240513,-0.5654188991856514,1
213,214,0,2,male,30.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.37170143252073384,0.04903474561930482,1
214,215,0,3,male,28.0,1,0,7.75,Q,-0.49237782784290063,2,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,0
215,216,1,1,female,31.0,1,0,113.275,C,1.6323350375212924,2,Adult,0.6792642032349792,2.8170669883623156,0.38426740387031916,0.12584145121992435,0
216,217,1,3,female,27.0,0,0,7.925,S,-0.4888542575852486,1,Adult,0.02432326914684229,-0.6790279498561932,0.33400351847197784,-0.18138537118255374,1
217,218,0,2,male,42.0,1,0,27.0,S,-0.10478509950117394,2,Adult,0.1429089200033322,-0.046014082305001404,0.5224930887157577,0.970715212826739,0
218,219,1,1,female,32.0,0,0,76.2917,C,0.8876878608937296,1,Adult,0.44934605375551273,1.5897568039426047,0.39683337521990447,0.20264815682054385,1
219,220,0,2,male,30.0,0,0,10.5,S,-0.43700743807979686,1,Adult,0.04033155491121773,-0.5935752259272643,0.37170143252073384,0.04903474561930482,1
220,221,1,3,male,16.0,0,0,8.05,S,-0.4863374216869257,1,Child,0.025100370397540133,-0.6748797593742063,0.19577783362653933,-1.0262591327893684,1
221,222,0,2,male,27.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.33400351847197784,-0.18138537118255374,1
222,223,0,3,male,51.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.6355868308620256,1.6619755632323148,1
223,224,0,3,male,28.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.3465694898215632,-0.10457866558193422,1
224,225,1,1,male,38.0,1,0,90.0,S,1.163700193253568,2,Adult,0.5345679503550419,2.044673920616366,0.4722292033174164,0.663488390424261,0
225,226,0,3,male,22.0,0,0,9.35,S,-0.4601623283443675,1,Adult,0.03318222340479763,-0.6317385783615432,0.2711736617240513,-0.5654188991856514,1
226,227,1,2,male,19.0,0,0,10.5,S,-0.43700743807979686,1,Child,0.04033155491121773,-0.5935752259272643,0.23347574767529528,-0.79583901598751,1
227,228,0,3,male,20.5,0,0,7.25,S,-0.5024451714361923,1,Adult,0.02012692239307397,-0.7014281784589221,0.2523247046996733,-0.6806289575865806,1
228,229,0,2,male,18.0,0,0,13.0,S,-0.3866707201133388,1,Child,0.05587357992517447,-0.5106114162875275,0.22090977632570996,-0.8726457215881294,1
229,230,0,3,female,28.0,3,1,25.4667,S,-0.13565761536436197,5,Adult,0.13337668522177223,-0.0968974460332448,0.3465694898215632,-0.10457866558193422,0
230,231,1,1,female,35.0,1,0,83.475,S,1.0323213593611125,2,Adult,0.4940032650686148,1.8281383774566529,0.43453128926866047,0.4330682736224024,0
231,232,0,3,male,29.0,0,0,7.775,S,-0.4918744606632361,1,Adult,0.02339074764600489,-0.6840057784345774,0.35913546117114853,-0.027771959981314702,1
232,233,0,2,male,59.0,0,0,13.5,S,-0.3766033765200472,1,Adult,0.058981984927965816,-0.49401865435958014,0.7361146016587082,2.276429208037271,1
233,234,1,3,female,5.0,4,2,31.3875,S,-0.016444159470040135,7,Child,0.17018517390282625,0.09958740361273666,0.05755214878110078,-1.8711328943961831,0
234,235,0,2,male,24.0,0,0,10.5,S,-0.43700743807979686,1,Adult,0.04033155491121773,-0.5935752259272643,0.2963056044232219,-0.4118054879844123,1
235,236,0,3,female,28.0,0,0,7.55,S,-0.49640476528021726,1,Adult,0.02199196539474878,-0.6914725213021538,0.3465694898215632,-0.10457866558193422,1
236,237,0,2,male,44.0,1,0,26.0,S,-0.12491978668775715,2,Adult,0.1366921099977495,-0.07919960616089612,0.5476250314149284,1.1243286240279782,0
237,238,1,2,female,8.0,0,2,26.25,S,-0.11988611489111134,3,Child,0.13824631249914518,-0.07090322519692245,0.09525006282985675,-1.6407127775943247,0
238,239,0,2,male,19.0,0,0,10.5,S,-0.43700743807979686,1,Child,0.04033155491121773,-0.5935752259272643,0.23347574767529528,-0.79583901598751,1
239,240,0,2,male,33.0,0,0,12.275,S,-0.4012683683236117,1,Adult,0.05136639267112701,-0.5346709210830513,0.4093993465694898,0.27945486242116335,1
240,241,0,3,female,28.0,1,0,14.4542,C,-0.3573908580066095,2,Adult,0.06491406503529283,-0.4623530274962854,0.3465694898215632,-0.10457866558193422,0
241,242,1,3,female,28.0,1,0,15.5,Q,-0.3363340021468808,2,Adult,0.07141560493913121,-0.4276476066477907,0.3465694898215632,-0.10457866558193422,0
242,243,0,2,male,29.0,0,0,10.5,S,-0.43700743807979686,1,Adult,0.04033155491121773,-0.5935752259272643,0.35913546117114853,-0.027771959981314702,1
243,244,0,3,male,22.0,0,0,7.125,S,-0.5049620073345151,1,Adult,0.019349821142376135,-0.705576368940909,0.2711736617240513,-0.5654188991856514,1
244,245,0,3,male,30.0,0,0,7.225,C,-0.5029485386158568,1,Adult,0.019971502142934403,-0.7022578165553195,0.37170143252073384,0.04903474561930482,1
245,246,0,1,male,44.0,2,0,90.0,Q,1.163700193253568,3,Adult,0.5345679503550419,2.044673920616366,0.5476250314149284,1.1243286240279782,0
246,247,0,3,female,25.0,0,0,7.775,S,-0.4918744606632361,1,Adult,0.02339074764600489,-0.6840057784345774,0.3088715757728072,-0.33499878238379277,1
247,248,1,2,female,24.0,0,2,14.5,S,-0.35646868933346404,3,Adult,0.06519879493354852,-0.4608331305036854,0.2963056044232219,-0.4118054879844123,0
248,249,1,1,male,37.0,1,1,52.5542,S,0.40974072380221066,3,Adult,0.3017745262479935,0.8020154314133036,0.4596632319678311,0.5866816848236415,0
249,250,0,2,male,54.0,1,0,26.0,S,-0.12491978668775715,2,Adult,0.1366921099977495,-0.07919960616089612,0.6732847449107816,1.8923956800341732,0
250,251,0,3,male,28.0,0,0,7.25,S,-0.5024451714361923,1,Adult,0.02012692239307397,-0.7014281784589221,0.3465694898215632,-0.10457866558193422,1
251,252,0,3,female,29.0,1,1,10.4625,S,-0.43776248884929375,3,Adult,0.040098424536008384,-0.5948196830718604,0.35913546117114853,-0.027771959981314702,0
252,253,0,1,male,62.0,0,0,26.55,S,-0.11384570873513637,1,Adult,0.14011135550082,-0.060947568040154006,0.7738125157074642,2.5068493248391293,1
253,254,0,3,male,30.0,1,0,16.1,S,-0.32425318983493084,2,Adult,0.07514569094248083,-0.4077362923342538,0.37170143252073384,0.04903474561930482,0
254,255,0,3,female,41.0,0,2,20.2125,S,-0.2414492887801075,3,Adult,0.10071232209043965,-0.27126082547688685,0.5099271173661724,0.8939085072261196,0
255,256,1,3,female,29.0,0,2,15.2458,C,-0.3414522396297103,3,Adult,0.06983529183571208,-0.43608336681195914,0.35913546117114853,-0.027771959981314702,0
256,257,1,1,female,28.0,0,0,79.2,C,0.9462455716384695,1,Adult,0.46742640229474886,1.686270262972703,0.3465694898215632,-0.10457866558193422,1
257,258,1,1,female,30.0,0,0,86.5,S,1.093228788100527,1,Adult,0.5128091153355026,1.9285245871207346,0.37170143252073384,0.04903474561930482,1
258,259,1,1,female,35.0,0,0,84.99060735817172,C,9.667166525013505,1,Adult,0.5034255080574316,1.87843460159743,0.43453128926866047,0.4330682736224024,1
259,260,1,2,female,50.0,0,1,26.0,S,-0.12491978668775715,2,Adult,0.1366921099977495,-0.07919960616089612,0.6230208595124404,1.5851688576316951,0
260,261,0,3,male,28.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,1
261,262,1,3,male,3.0,4,2,31.3875,S,-0.016444159470040135,7,Child,0.17018517390282625,0.09958740361273666,0.032420206081930136,-2.0247463055974224,0
262,263,0,1,male,52.0,1,1,79.65,S,0.955306180872432,3,Adult,0.4702239667972611,1.701203748707856,0.648152802211611,1.7387822688329342,0
263,264,0,1,male,40.0,0,0,37.10993076923077,S,-0.6484216535389205,1,Adult,0.2057604387652344,0.28948926641875045,0.4973611460165871,0.8171018016255001,1
264,265,0,3,female,28.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,1
265,266,0,2,male,36.0,0,0,10.5,S,-0.43700743807979686,1,Adult,0.04033155491121773,-0.5935752259272643,0.4470972606182458,0.5098749792230219,1
266,267,0,3,male,16.0,4,1,39.6875,S,0.1506737441786005,6,Child,0.2217846969491626,0.3750272516166629,0.19577783362653933,-1.0262591327893684,0
267,268,1,3,male,25.0,1,0,7.775,S,-0.4918744606632361,2,Adult,0.02339074764600489,-0.6840057784345774,0.3088715757728072,-0.33499878238379277,0
268,269,1,1,female,58.0,0,1,153.4625,S,2.441497778832105,2,Adult,0.9291022553343338,4.150710228321085,0.7235486303091229,2.1996225024366516,0
269,270,1,1,female,35.0,0,0,135.6333,S,2.0825124140450755,1,Adult,0.8182615063827987,3.559038886389566,0.43453128926866047,0.4330682736224024,1
270,271,0,1,male,28.0,0,0,31.0,S,-0.024246350754841113,1,Adult,0.16777616002566298,0.08672801311857747,0.3465694898215632,-0.10457866558193422,1
271,272,1,3,male,25.0,0,0,24.415765217391304,S,-0.6484216535389205,1,Adult,0.12684322335003564,-0.1317732673324952,0.3088715757728072,-0.33499878238379277,1
272,273,1,2,female,41.0,0,1,19.5,S,-0.255795253400548,2,Adult,0.09628284496146199,-0.2949055112242118,0.5099271173661724,0.8939085072261196,0
273,274,0,1,male,37.0,0,1,29.7,C,-0.05042144409739929,2,Adult,0.15969430701840548,0.04358683210591432,0.4596632319678311,0.5866816848236415,0
274,275,1,3,female,28.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,1
275,276,1,1,female,63.0,1,0,77.9583,S,0.921244330558889,2,Adult,0.45970698931081677,1.6450637980008385,0.7863784870570495,2.583656030439749,0
276,277,0,3,female,45.0,0,0,7.75,S,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.5601910027645137,1.2011353296285976,1
277,278,0,2,male,28.0,0,0,22.017674752475248,S,-0.6484216535389205,1,Adult,0.11193475055345305,-0.21135515566456065,0.3465694898215632,-0.10457866558193422,1
278,279,0,3,male,7.0,4,1,29.125,Q,-0.06199888922968463,6,Child,0.15611964126519542,0.024505155888774877,0.08268409148027142,-1.717519483194944,0
279,280,1,3,female,35.0,1,1,20.25,S,-0.24069423801061057,3,Adult,0.10094545246564901,-0.27001636833229076,0.43453128926866047,0.4330682736224024,0
280,281,0,3,male,65.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.8115104297562201,2.737269441640988,1
281,282,0,3,male,28.0,0,0,7.8542,S,-0.4902797934380587,1,Adult,0.023883118998447035,-0.6813774849451906,0.3465694898215632,-0.10457866558193422,1
282,283,0,3,male,16.0,0,0,9.5,S,-0.45714212526638004,1,Child,0.034114744905635035,-0.626760749783159,0.19577783362653933,-1.0262591327893684,1
283,284,1,3,male,19.0,0,0,8.05,S,-0.4863374216869257,1,Child,0.025100370397540133,-0.6748797593742063,0.23347574767529528,-0.79583901598751,1
284,285,0,1,male,28.0,0,0,26.0,S,-0.12491978668775715,1,Adult,0.1366921099977495,-0.07919960616089612,0.3465694898215632,-0.10457866558193422,1
285,286,0,3,male,33.0,0,0,8.6625,C,-0.47400492578514347,1,Adult,0.028908166525959525,-0.6545536260124708,0.4093993465694898,0.27945486242116335,1
286,287,1,3,male,30.0,0,0,9.5,S,-0.45714212526638004,1,Adult,0.034114744905635035,-0.626760749783159,0.37170143252073384,0.04903474561930482,1
287,288,0,3,male,22.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.2711736617240513,-0.5654188991856514,1
288,289,1,2,male,42.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.5224930887157577,0.970715212826739,1
289,290,1,3,female,22.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.2711736617240513,-0.5654188991856514,1
290,291,1,1,female,26.0,0,0,78.85,S,0.9391984311231651,1,Adult,0.46525051879279483,1.6746553296231397,0.32143754712239253,-0.25819207678317324,1
291,292,1,1,female,19.0,1,0,91.0792,C,1.1854295476653287,2,Child,0.5412771317130668,2.0804877379616475,0.23347574767529528,-0.79583901598751,0
292,293,0,2,male,36.0,0,0,12.875,C,-0.3891875560116617,1,Adult,0.05509647867447664,-0.5147596067695144,0.4470972606182458,0.5098749792230219,1
293,294,0,3,female,24.0,0,0,8.85,S,-0.4702296719376591,1,Adult,0.03007381840200628,-0.6483313402894906,0.2963056044232219,-0.4118054879844123,1
294,295,0,3,male,24.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.2963056044232219,-0.4118054879844123,1
295,296,0,1,male,28.0,0,0,27.7208,C,-0.09027201697708476,1,Adult,0.1473899966553562,-0.02209395670967247,0.3465694898215632,-0.10457866558193422,1
296,297,0,3,male,23.5,0,0,7.2292,C,-0.5028639729296732,1,Adult,0.01999761274495785,-0.7021184373551248,0.2900226187484292,-0.45020884078472206,1
297,298,0,1,female,2.0,1,2,151.55,S,2.4029901895877646,4,Child,0.917212606198657,4.087242913946686,0.01985423473234481,-2.1015530111980416,0
298,299,1,1,male,28.0,0,0,30.5,S,-0.034313694348132716,1,Adult,0.16466775502287162,0.07013525119063012,0.3465694898215632,-0.10457866558193422,1
299,300,1,1,female,50.0,0,1,84.99060735817172,C,4.335332226633905,2,Adult,0.5034255080574316,1.87843460159743,0.6230208595124404,1.5851688576316951,0
300,301,1,3,female,28.0,0,0,7.75,Q,-0.49237782784290063,1,Adult,0.02323532739586532,-0.6848354165309748,0.3465694898215632,-0.10457866558193422,1
301,302,1,3,male,28.0,2,0,23.25,Q,-0.18029017645086096,3,Adult,0.1195958824823971,-0.1704597967646066,0.3465694898215632,-0.10457866558193422,0
302,303,0,3,male,19.0,0,0,27.869495999999998,S,-0.6484216535389205,1,Child,0.14831441143594631,-0.017159402054396432,0.23347574767529528,-0.79583901598751,1
303,304,1,2,female,28.0,0,0,12.35,Q,-0.3997582667846179,1,Adult,0.05183265342154571,-0.5321820067938591,0.3465694898215632,-0.10457866558193422,1
304,305,0,3,male,28.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.3465694898215632,-0.10457866558193422,1
305,306,1,1,male,0.92,1,2,151.55,S,2.4029901895877646,4,Child,0.917212606198657,4.087242913946686,0.0062829856747926615,-2.1845042532467107,0
306,307,1,1,female,28.0,0,0,110.8833,C,1.5841789061771412,1,Adult,0.664395458744627,2.7376971709561726,0.3465694898215632,-0.10457866558193422,1
307,308,1,1,female,17.0,1,0,108.9,C,1.5442457810799908,2,Child,0.652065659460555,2.671880321492776,0.20834380497612465,-0.9494524271887489,0
308,309,0,2,male,30.0,1,0,24.0,C,-0.16518916106092355,2,Adult,0.12425848998658412,-0.14557065387268556,0.37170143252073384,0.04903474561930482,0
309,310,1,1,female,30.0,0,0,56.9292,C,0.49782998024351216,1,Adult,0.32897307002241777,0.947202098282843,0.37170143252073384,0.04903474561930482,1
310,311,1,1,female,24.0,0,0,83.1583,C,1.0259447039291216,1,Adult,0.49203440133984677,1.817628522051491,0.2963056044232219,-0.4118054879844123,1
311,312,1,1,female,18.0,2,2,84.99060735817172,C,4.634416897040849,5,Child,0.5034255080574316,1.87843460159743,0.22090977632570996,-0.8726457215881294,0
312,313,0,2,female,26.0,1,1,26.0,S,-0.12491978668775715,3,Adult,0.1366921099977495,-0.07919960616089612,0.32143754712239253,-0.25819207678317324,0
313,314,0,3,male,28.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.3465694898215632,-0.10457866558193422,1
314,315,0,2,male,43.0,1,1,26.25,S,-0.11988611489111134,3,Adult,0.13824631249914518,-0.07090322519692245,0.5350590600653431,1.0475219184273585,0
315,316,1,3,female,26.0,0,0,7.8542,S,-0.4902797934380587,1,Adult,0.023883118998447035,-0.6813774849451906,0.32143754712239253,-0.25819207678317324,1
316,317,1,2,female,24.0,1,0,26.0,S,-0.12491978668775715,2,Adult,0.1366921099977495,-0.07919960616089612,0.2963056044232219,-0.4118054879844123,0
317,318,0,2,male,54.0,0,0,14.0,S,-0.36653603292675563,1,Adult,0.06209038993075717,-0.4774258924316328,0.6732847449107816,1.8923956800341732,1
318,319,1,1,female,31.0,0,2,164.8667,S,2.671117778445337,3,Adult,1.0,4.529164579478479,0.38426740387031916,0.12584145121992435,0
319,320,1,1,female,40.0,1,1,134.5,C,2.059693773056521,3,Adult,0.8112159956034719,3.5214297322036807,0.4973611460165871,0.8171018016255001,0
320,321,0,3,male,22.0,0,0,7.25,S,-0.5024451714361923,1,Adult,0.02012692239307397,-0.7014281784589221,0.2711736617240513,-0.5654188991856514,1
321,322,0,3,male,27.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.33400351847197784,-0.18138537118255374,1
322,323,1,2,female,30.0,0,0,12.35,Q,-0.3997582667846179,1,Adult,0.05183265342154571,-0.5321820067938591,0.37170143252073384,0.04903474561930482,1
323,324,1,2,female,22.0,1,1,29.0,S,-0.06451572512800753,3,Adult,0.1553425400144976,0.020356965406788035,0.2711736617240513,-0.5654188991856514,0
324,325,0,3,male,28.0,8,2,69.55,S,0.7519458402879414,11,Adult,0.4074341857408758,1.3660299577633188,0.3465694898215632,-0.10457866558193422,0
325,326,1,1,female,36.0,0,0,135.6333,C,2.0825124140450755,1,Adult,0.8182615063827987,3.559038886389566,0.4470972606182458,0.5098749792230219,1
326,327,0,3,male,61.0,0,0,6.2375,S,-0.5228315422126077,1,Adult,0.013832402262421493,-0.7350285213630156,0.7612465443578789,2.43004261923851,1
327,328,1,2,female,36.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.4470972606182458,0.5098749792230219,1
328,329,1,3,female,31.0,1,1,20.525,S,-0.2351571990343002,3,Adult,0.10265507521718424,-0.2608903492719198,0.38426740387031916,0.12584145121992435,0
329,330,1,1,female,16.0,0,1,57.9792,C,0.5189714017894245,2,Child,0.33550072052827956,0.9820468983315322,0.19577783362653933,-1.0262591327893684,0
330,331,1,3,female,28.0,2,0,23.25,Q,-0.18029017645086096,3,Adult,0.1195958824823971,-0.1704597967646066,0.3465694898215632,-0.10457866558193422,0
331,332,0,1,male,45.5,0,0,28.5,S,-0.07458306872129913,1,Adult,0.15223413501170624,0.0037642034788406757,0.5664739884393063,1.2395386824289074,1
332,333,0,1,male,38.0,0,1,153.4625,S,2.441497778832105,2,Adult,0.9291022553343338,4.150710228321085,0.4722292033174164,0.663488390424261,0
333,334,0,3,male,16.0,2,0,18.0,S,-0.2859972841804228,3,Child,0.08695762995308795,-0.3446837970080539,0.19577783362653933,-1.0262591327893684,0
334,335,1,1,female,28.0,1,0,133.65,S,2.042579288947925,2,Adult,0.8059317070987266,3.4932220369261704,0.3465694898215632,-0.10457866558193422,0
335,336,0,3,male,28.0,0,0,7.8958,S,-0.4894421904510968,1,Adult,0.02414173829467928,-0.6799969671527853,0.3465694898215632,-0.10457866558193422,1
336,337,0,1,male,29.0,1,0,66.6,S,0.6925485130875209,2,Adult,0.38909459622440684,1.2681326623884293,0.35913546117114853,-0.027771959981314702,0
337,338,1,1,female,41.0,0,0,134.5,C,2.059693773056521,1,Adult,0.8112159956034719,3.5214297322036807,0.5099271173661724,0.8939085072261196,1
338,339,1,3,male,45.0,0,0,8.05,S,-0.4863374216869257,1,Adult,0.025100370397540133,-0.6748797593742063,0.5601910027645137,1.2011353296285976,1
339,340,0,1,male,45.0,0,0,35.5,S,0.06635974158478332,1,Adult,0.1957518050507851,0.23606287047010371,0.5601910027645137,1.2011353296285976,1
340,341,1,2,male,2.0,1,1,26.0,S,-0.12491978668775715,3,Child,0.1366921099977495,-0.07919960616089612,0.01985423473234481,-2.1015530111980416,0
341,342,1,1,female,24.0,3,2,84.99060735817172,S,4.647001076532463,6,Adult,0.5034255080574316,1.87843460159743,0.2963056044232219,-0.4118054879844123,0
342,343,0,2,male,28.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.3465694898215632,-0.10457866558193422,1
343,344,0,2,male,25.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.3088715757728072,-0.33499878238379277,1
344,345,0,2,male,36.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.4470972606182458,0.5098749792230219,1
345,346,1,2,female,24.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.2963056044232219,-0.4118054879844123,1
346,347,1,2,female,40.0,0,0,13.0,S,-0.3866707201133388,1,Adult,0.05587357992517447,-0.5106114162875275,0.4973611460165871,0.8171018016255001,1
347,348,1,3,female,28.0,1,0,16.1,S,-0.32425318983493084,2,Adult,0.07514569094248083,-0.4077362923342538,0.3465694898215632,-0.10457866558193422,0
348,349,1,3,male,3.0,1,1,15.9,S,-0.32828012727224753,3,Child,0.07390232894136428,-0.4143733971054328,0.032420206081930136,-2.0247463055974224,0
